id;name;geoid;geoname;value;datetime
600;Marginal price Day Ahead market Spain;3;Spain;25;2025-12-07T02:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;21.01;2025-12-07T03:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;14.83;2025-12-07T04:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;13.69;2025-12-07T05:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;16.68;2025-12-07T06:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;17.43;2025-12-07T07:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;28.19;2025-12-07T08:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;22.95;2025-12-07T09:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;16.9;2025-12-07T10:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;10;2025-12-07T11:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;1;2025-12-07T12:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;0.5;2025-12-07T13:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;0.66;2025-12-07T14:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;1;2025-12-07T15:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;4.96;2025-12-07T16:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;31.5;2025-12-07T17:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;69.22;2025-12-07T18:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;80.95;2025-12-07T19:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;88.8;2025-12-07T20:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;94;2025-12-07T21:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;85.02;2025-12-07T22:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;76.1;2025-12-07T23:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;72.02;2025-12-08T00:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;70.5;2025-12-08T01:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;55.53;2025-12-08T02:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;50;2025-12-08T03:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;47.04;2025-12-08T04:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;50;2025-12-08T05:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;49.03;2025-12-08T06:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;62.7;2025-12-08T07:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;70.08;2025-12-08T08:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;68.5;2025-12-08T09:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;35.75;2025-12-08T10:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;24.98;2025-12-08T11:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;23.01;2025-12-08T12:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;16.46;2025-12-08T13:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;13.29;2025-12-08T14:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;20;2025-12-08T15:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;20.81;2025-12-08T16:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;68.5;2025-12-08T17:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;77.05;2025-12-08T18:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;90.83;2025-12-08T19:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;95.87;2025-12-08T20:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;100.01;2025-12-08T21:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;87.9;2025-12-08T22:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;76.7;2025-12-08T23:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;60;2025-12-09T00:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;50.3;2025-12-09T01:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;45;2025-12-09T02:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;44.85;2025-12-09T03:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;36.5;2025-12-09T04:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;38;2025-12-09T05:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;50.35;2025-12-09T06:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;69.7;2025-12-09T07:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;89.17;2025-12-09T08:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;83.39;2025-12-09T09:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;52.57;2025-12-09T10:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;16.79;2025-12-09T11:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;11.19;2025-12-09T12:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;11.52;2025-12-09T13:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;10.9;2025-12-09T14:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;25.01;2025-12-09T15:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;50.12;2025-12-09T16:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;79.94;2025-12-09T17:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;100;2025-12-09T18:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;108;2025-12-09T19:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;124.27;2025-12-09T20:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;145;2025-12-09T21:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;106.94;2025-12-09T22:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;102.55;2025-12-09T23:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;100.01;2025-12-10T00:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;90;2025-12-10T01:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;86.86;2025-12-10T02:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;82;2025-12-10T03:00:00+01:00
